accX,accY,accZ,gX,gY,gZ,gyrX,gyrY,gyrZ,mX,mY,mZ,oZ,oX,oY,delta
0.2358,-0.1209,11.2216,0.3947,-0.006,9.7987,0.3213,-0.0257,0.3323,-34.9,3.3,-42,85.58,0.58,-2.49,202924
-0.5004,-0.8835,11.3282,0.55,-0.2039,9.7891,-0.1857,0.0293,0.1735,-34.7,3.4,-42,86.34,1.19,-3.22,203027
-0.1209,-0.1341,9.3661,0.5884,-0.1182,9.7883,-0.215,0.1319,-0.099,-34.8,3.8,-41.5,83.88,0.69,-3.44,203130
-0.3998,0.504,8.1439,0.4695,-0.0975,9.7949,0.0415,0.1881,-0.0745,-34.9,4.1,-41.1,83.76,0.55,-3.01,203229
-0.5567,0.5183,9.6031,0.3686,-0.1196,9.799,-0.1442,0.0709,-0.1466,-34.8,4.2,-41.2,84.05,0.7,-2.15,203331
-0.4262,0.0168,12.2104,0.5439,-0.0339,9.7915,0.1258,-0.0513,-0.1637,-34.9,4,-41.3,83.73,0.54,-3.08,203441
-0.4944,-1.6161,12.797,0.5824,-0.3,9.7847,-0.3286,0.3079,-0.1552,-35.2,3.6,-41.2,85.28,1.75,-3.41,203536
0.3531,-0.0108,9.2548,0.5189,-0.2765,9.789,0.1051,-0.0538,0.0367,-35.3,3.5,-41.2,85.59,1.97,-3.03,203638
0.6213,-0.0108,9.2404,0.5409,-0.2787,9.7878,-0.1552,-0.1087,-0.1014,-35.5,3.4,-41.2,86.88,1.63,-3.16,203739
0.0395,0.419,8.6419,0.5485,-0.3765,9.7841,-0.0403,0.0024,0.0232,-35.8,3.6,-41.2,85.99,2.18,-3.19,203841
-0.3196,-0.1149,10.3046,0.5023,-0.3468,9.7876,0.0599,0.0379,0.1649,-35.8,3.7,-41.1,86.07,2.24,-2.94,203943
1.3455,-0.996,10.5489,0.5531,-0.2047,9.7889,0.0281,-0.033,0.3409,-35.9,3.9,-41.3,84.73,1.2,-3.23,204046
0.4717,0.3795,8.1618,0.7541,-0.2591,9.7742,0.3958,-0.1417,0.3861,-36.3,4.5,-40.8,83.3,1.51,-4.41,204148
-0.0012,-0.1688,9.1243,0.7535,-0.2721,9.7739,-0.1735,0.1258,0.0122,-36.6,4.9,-40.5,83.57,1.59,-4.41,204249
0.1281,0.911,7.2724,0.6145,-0.2405,9.7844,0.1906,0.1698,0.033,-36.7,5.4,-39.9,83.43,1.41,-3.59,204352
0.1832,0.6057,9.2979,0.5783,-0.1354,9.7886,0.0183,-0.011,-0.2053,-36.5,5.3,-40.1,82.5,0.79,-3.38,204453
-0.5183,-0.1341,11.5065,0.642,-0.0599,9.7854,0.1332,-0.0269,-0.2162,-36.5,5.1,-40.2,82.27,0.66,-3.84,204555
-0.68,-1.4796,14.2575,0.5102,-0.3766,9.7861,-0.6793,0.3213,-0.4081,-36.6,4.7,-40.6,83.84,1.69,-3.39,204657
-0.0718,-0.4932,9.6642,0.3191,-0.2357,9.7986,-0.2468,-0.0574,-0.1442,-36.3,4.5,-41,83.44,1.38,-1.87,204760
-0.4238,0.0575,8.4192,0.2374,-0.3223,9.7985,0.0513,-0.0244,0.0061,-35.9,4.4,-41.6,85.62,1.77,-1.48,204862
-0.334,0.4154,8.9136,0.2461,-0.2677,9.7999,-0.0574,-0.0391,0.1906,-35.4,4.5,-42.2,83.46,1.49,-1.45,204968
-0.5112,-0.4118,13.0544,0.392,-0.154,9.7976,0.2346,-0.2285,0.2981,-35.3,4.7,-42.3,83.51,1.56,-1.86,205066
0.3855,-1.4605,13.8349,0.548,-0.0068,9.7913,-0.5253,-0.6219,-0.0538,-35.4,4.9,-42.5,81.33,0.04,-3.2,205168
-0.0383,0.668,6.8965,0.5816,0.0018,9.7894,-0.0892,-0.0806,0.0293,-35.7,5.3,-42.4,81.48,-0.01,-3.4,205269
0.0575,0.5171,8.5054,0.6052,-0.2027,9.7859,-0.2297,0.0281,0.0244,-35.9,5.5,-42.2,80.96,0.89,-3.42,205372
0.3328,0.8416,8.3222,0.6479,-0.0916,9.7848,0.2016,0.0208,-0.044,-36,6,-41.8,80.43,0.54,-3.79,205473
-0.3304,-0.1425,11.394,0.6869,0.0491,9.7824,0.2639,-0.11,-0.2663,-36.1,5.8,-41.7,79.73,-0.01,-3.73,205575
0.5674,-0.4836,10.3992,0.642,0.222,9.7831,0.1124,0.0159,-0.325,-36.2,4.7,-41.6,79.51,-1.43,-3.98,205677
-0.1209,-0.2227,10.7045,0.4804,0.0768,9.7946,0.193,0.1283,-0.0599,-36.1,3.8,-41.8,83.03,-0.16,-3.04,205779
-0.1975,0.0527,8.254,0.4734,-0.0212,9.7952,0.0049,0.0244,-0.022,-35.8,2.8,-42.2,85.11,0.12,-2.77,205886
-0.2729,0.7733,8.8143,0.4691,-0.0831,9.7951,-0.1087,0.0159,-0.0342,-35.5,2.6,-42.4,85.44,0.49,-2.74,205983
-0.2921,0.5339,10.319,0.4537,-0.0321,9.7961,0.0049,0.1491,0.1344,-35.7,2.6,-42.5,85.26,0.26,-2.93,206086
0.322,1.087,9.4763,0.3973,0.2794,9.7946,0.325,0.0452,0.4325,-35.8,2.7,-42.7,82.9,-1.63,-2.32,206188
-0.9577,-1.1732,11.5939,0.5356,0.0249,9.792,-0.6548,-0.4019,-0.1454,-36,2.7,-42.9,84.7,-0.15,-3.13,206290
-0.2705,0.267,8.2408,0.5051,0.1218,9.7929,-0.1393,-0.1429,0.0843,-36,3.1,-43,83.98,-0.71,-2.95,206392
-0.5543,0.492,8.5114,0.5387,-0.0553,9.7917,-0.0269,0.0562,-0.0159,-36.4,3.8,-43,83.63,0.32,-3.15,206493
-0.158,0.8643,8.1379,0.4896,-0.0412,9.7943,-0.0061,-0.0806,-0.11,-36.5,4.4,-43.1,83.57,0.24,-2.86,206595
-0.1197,-0.492,10.5129,0.6727,0.0959,9.7831,0.1381,-0.2651,-0.0904,-37.2,4.7,-43,81.51,-0.07,-4.04,206697
-0.1101,-1.0894,12.153,0.5599,-0.1317,9.7898,-0.5095,0.4191,-0.2382,-37.6,4.6,-43,81.79,-0.05,-3.93,206800
0.4693,-0.1879,9.3733,0.4415,-0.1105,9.7961,-0.2578,-0.0794,-0.0709,-37.9,4.5,-43,82.89,0.65,-2.58,206901
0.1532,0.2107,8.3917,0.4243,-0.2539,9.7942,-0.0476,0.0696,-0.0599,-37.9,4.6,-43.3,83.83,1.42,-2.6,207004
0.6237,1.3886,8.1056,0.3864,-0.1908,9.7972,0.121,-0.011,-0.0147,-37.7,5.2,-43.8,83.52,1.11,-2.26,207105
-0.5722,-0.3627,11.789,0.4037,-0.215,9.796,0.3054,-0.0183,-0.022,-38,5.3,-44.1,83.69,1.26,-2.36,207207
0.7314,-1.8399,12.3206,0.438,-0.0859,9.7965,-0.4704,-0.2382,0.0244,-38.1,5.1,-44.2,82.72,0.5,-2.56,207310
-0.085,0.8571,7.8362,0.3665,-0.1369,9.7988,0.3702,0.1136,0.3653,-38.2,5.3,-44.1,83.15,0.8,-2.14,207412
-0.395,0.1425,9.0812,0.5152,-0.1827,9.7914,-0.121,-0.0232,0.0293,-38.2,5.7,-43.8,81.79,1.07,-3.01,207514
-0.3986,0.8607,7.446,0.4442,-0.1148,9.7959,0.0867,0.1307,0.0696,-38.2,6.5,-43.9,79.81,0.67,-2.6,207616
-0.7147,0.1592,10.6267,0.388,-0.1672,9.7975,-0.1515,0.0244,-0.1588,-38,6.8,-43.9,80.15,0.92,-2.42,207717
-0.3771,0.1293,10.2663,0.3535,-0.0816,9.7999,0.1576,0.0525,0,-37.8,7.1,-44.3,79.69,0.48,-2.07,207820
-0.577,-1.3599,11.8333,0.3255,-0.3248,9.7959,-0.4007,0,-0.2822,-37.4,7,-44.5,80.51,1.39,-2.16,207921
-0.0431,-0.3292,8.4443,0.3192,-0.4071,9.793,0,-0.0452,-0.055,-36.9,7.1,-44.8,81.44,2.04,-1.81,208024
-0.6057,0.3591,8.0493,0.29,-0.4656,9.7913,0.0147,0.1246,-0.0599,-36.5,7.4,-45,82.1,2.72,-1.7,208125
-0.0563,0.6381,8.995,0.2583,-0.4334,9.7937,0.0159,0.0342,0.0611,-36.1,7.6,-45.2,80.35,2.58,-1.46,208227
-0.6823,-0.3843,13.3369,0.294,-0.2727,9.7984,0.5376,-0.11,0.3225,-35.7,7.8,-45.3,79.69,2.05,-1.33,208329
-1.3743,-1.6173,14.2694,0.4285,-0.207,9.7951,-0.2969,-0.38,-0.0733,-35.3,7.3,-45.5,79.67,1.21,-2.5,208431
-0.3687,0.4453,7.6195,0.3799,-0.1805,9.7976,-0.0122,-0.2688,-0.0929,-35.1,7.1,-45.5,79.9,1.29,-1.97,208534
-0.4956,0.0886,8.5461,0.5799,-0.2811,9.7855,0.1148,-0.1747,-0.0086,-35.2,6.7,-45.4,80.34,1.79,-3.1,208636
-0.3879,0.6632,8.1846,0.6262,-0.1549,9.7854,0.1625,-0.0073,-0.0305,-35.4,6.6,-45.2,79.45,1.26,-3.69,208738
-0.8835,-0.2753,12.5265,0.6969,-0.0983,9.7814,-0.088,-0.1564,-0.3079,-35.7,5.9,-45.2,80.41,0.57,-4.08,208840
0.4118,0.0742,10.6542,0.6583,-0.052,9.7844,-0.2419,-0.0134,-0.2321,-35.9,5,-45.2,81.42,0.04,-3.8,208944
-0.0287,-0.5195,9.1842,0.5453,-0.34,9.7856,-0.3726,0.204,-0.1527,-36,3.9,-45.2,85.95,1.99,-3.19,209043
0.1257,-0.2873,9.4104,0.5449,-0.482,9.7796,-0.303,0.0122,-0.0122,-36,3.6,-45.1,86.33,2.26,-3.19,209145
-0.1089,0.5279,8.1223,0.5096,-0.5451,9.7782,0.1136,0.0501,0.1295,-35.8,4,-45.1,87.79,3.3,-3.08,209248
-0.1939,-0.4812,10.8338,0.5103,-0.513,9.7799,0.0379,-0.0305,0.1112,-35.8,4.2,-45.3,87.37,3,-2.99,209349
-0.2179,-0.1508,11.1977,0.5422,-0.3454,9.7856,0.3726,-0.0672,0.303,-35.9,4.2,-45.4,85.99,2.02,-3.17,209451
0.3029,-0.6273,11.4587,0.5478,-0.4091,9.7828,-0.2724,-0.0684,0.3311,-36.1,4.1,-45.5,86.51,2.39,-3.21,209554
0.0347,-0.0706,9.9311,0.6684,-0.3684,9.7769,0.0745,-0.292,0.2285,-36.5,4.3,-45.5,86.14,2.15,-3.91,209655
-0.2741,0.1724,8.8214,0.6599,-0.3214,9.7791,0.0635,0.1417,0.0195,-37,4.7,-45.3,84.35,1.99,-3.87,209758
0.2119,0.7302,8.1894,0.6015,-0.1153,9.7875,0.3604,0.1002,0.0415,-37.4,4.9,-45.4,83.12,1.08,-3.63,209859
-0.1652,-0.3986,11.7807,0.6498,0.015,9.7851,0.3005,0.2334,-0.1539,-37.7,4.6,-45.2,81.74,-0.09,-3.8,209961
0.0347,-0.5543,11.248,0.4893,-0.0716,9.7942,-0.248,-0.0183,-0.281,-37.7,3.5,-45.4,82.78,-0.62,-3.01,210064
0.255,-0.395,10.1778,0.501,-0.2544,9.7905,0.1368,-0.0819,-0.0318,-37.6,3.1,-45.3,87.4,1.68,-2.81,210166
0.7673,0.7721,8.7077,0.4706,-0.3854,9.7878,-0.088,0.0562,-0.0012,-37.3,3,-45.6,88.15,2.25,-2.75,210268
-0.0383,0.486,9.7336,0.3962,-0.3402,9.7927,0.1185,-0.077,-0.1368,-37,3.3,-45.7,87.8,1.99,-2.32,210372
-0.5914,-0.322,11.6514,0.3518,-0.1753,9.7988,0.2676,0.0415,0.0452,-36.9,3.2,-45.6,86.51,1.02,-2.06,210475
-1.0403,-2.0566,16.3763,0.5873,-0.0213,9.789,-0.744,-0.6988,-0.2089,-36.8,2.6,-45.2,85.16,0.12,-3.43,210573
-0.5028,0.4369,6.6475,0.4968,-0.0595,9.7939,-0.2749,-0.2297,0.0513,-36.8,2.2,-45,87.17,0.35,-2.9,210675
-0.5519,0.5339,8.9723,0.6234,-0.2915,9.7825,-0.1637,-0.0672,0.226,-37,2.4,-44.5,88.95,1.7,-3.65,210777
-0.4166,0.9445,8.2648,0.6394,-0.1638,9.7844,0.1979,-0.1588,0.1857,-36.9,3,-44.5,86.74,1.3,-3.55,210880
0.2083,0.5483,11.0768,0.7931,0.0487,9.7744,0.2138,-0.1491,-0.16,-37.1,3.3,-44.4,84.92,0.02,-4.34,210981
1.6951,0.5614,10.07,0.8401,0.3247,9.7652,0.3421,0.0012,-0.1405,-37.2,2.8,-44.3,82.16,-1.9,-4.92,211084
-0.7123,-1.4078,11.9638,0.812,0.1402,9.772,-0.292,-0.0195,-0.4068,-37.4,2,-44.1,85.11,-1.04,-4.65,211186
0.4884,0.0922,9.0309,0.8409,-0.0053,9.7705,-0.3384,-0.0586,-0.0305,-37.4,1.1,-43.5,88.32,0.03,-4.92,211288
0.0551,0.3711,8.6299,0.8017,-0.1947,9.7719,0.1576,0.2053,0.1686,-37.2,1.1,-43.3,89.85,1.14,-4.69,211389
0.0922,0.4393,9.4547,0.6053,-0.1035,9.7874,0.0073,0.1136,0.16,-36.9,1.5,-43.3,87.62,0.74,-3.74,211491
-0.3867,0.316,9.7408,0.4492,0.0519,9.7962,0.3067,0.1991,0.325,-36.2,2.1,-44.4,86.22,-0.3,-2.63,211594
0.5638,-0.1856,12.0249,0.4432,-0.1244,9.7958,-0.3873,-0.1393,0.1258,-35.6,2.4,-45.1,85.83,-0.63,-2.08,211695
0.3184,0.3053,9.4655,0.7028,-0.2196,9.779,0.0476,-0.3861,0.2566,-35.3,3.6,-45.1,84.7,1.28,-4.11,211797
-0.2047,0.4334,8.4527,0.7421,-0.252,9.7753,0.0745,0.0684,-0.0525,-35.5,4.3,-45,85.16,1.61,-4.41,211900
0.0395,1.0151,8.9986,0.7193,0.0012,9.7802,0.3409,0.0061,-0.1112,-36,4.9,-44.4,81.29,-0.01,-4.21,212001
0.3089,0.2957,11.0708,0.7461,0.3436,9.7722,0.4129,-0.0929,-0.1686,-36.2,4.3,-44.6,81.17,-1.27,-4.27,212104
-0.7123,-1.6233,13.441,0.6861,0.3834,9.7751,-0.6439,-0.0257,-0.5486,-36,2.6,-45,81.58,-2.24,-4.01,212206
1.0259,0.34,8.1235,0.5579,0.2407,9.7878,-0.1527,0.0428,-0.099,-35.8,1.5,-45.3,84.86,-1.2,-3.51,212310
0.2634,0.6189,8.5449,0.5142,0.0201,9.7931,-0.2407,0.077,-0.1564,-35.5,0.8,-45.6,88.07,-0.12,-3.01,212410
0.2622,1.1911,8.9136,0.6649,0.0758,9.7838,0.2077,-0.0501,-0.0318,-35.6,0.8,-45.4,87.62,-0.44,-3.89,212511
0.3747,1.2139,9.1459,0.7355,0.4098,9.7704,0.314,-0.0049,0.0501,-35.8,0.4,-45.2,87.34,-1.82,-4.3,212614
1.1157,0.2047,9.9084,0.7065,0.6399,9.7602,-0.1539,-0.0342,0.0599,-36,-0.7,-44.7,86.32,-3.74,-4.14,212715
-0.2658,-0.6069,10.0353,0.7411,0.443,9.7686,-0.1063,0.0367,0.1283,-36.1,-1.4,-44.7,87.51,-2.91,-4.26,212818
0.407,0.899,7.9116,0.9441,0.3024,9.7564,-0.1588,-0.1833,0.1515,-36.3,-1.6,-44.4,90.98,-1.77,-5.53,212920
-0.3029,0.7673,9.4547,0.9652,0.1169,9.7583,0.1417,0.0049,0.0867,-36.6,-1.2,-44.1,90.79,-0.66,-5.56,213022
0.1209,1.0511,9.5577,0.9266,0.2622,9.7593,0.1552,0.0183,0.0538,-37.2,-0.4,-43.2,88.11,-1.34,-5.48,213124
0.3783,0.2059,11.7902,0.9272,0.3835,9.7552,0.2199,0.1307,0.0281,-37.3,-0.2,-42.7,87.32,-1.89,-5.63,213225
-0.6201,-0.9912,11.4371,0.7569,0.2616,9.7739,-0.5608,0.1991,-0.1894,-37.1,-0.6,-42.7,89.62,-1.53,-4.43,213327
1.087,0.085,9.1961,0.6779,-0.0725,9.7829,-0.5669,0.0855,-0.044,-36.5,-0.7,-42.9,92.32,0.42,-3.96,213430
0.17,0.4441,8.3677,0.5806,-0.4141,9.7807,-0.2737,0.1429,-0.0916,-36.2,-0.1,-42.9,92.86,2.1,-3.71,213531
0.5495,0.8272,9.1482,0.4644,-0.4785,9.784,0.0648,0.1368,0.0721,-35.7,1.1,-42.9,91.99,2.8,-2.72,213633
-0.0132,-0.17,11.7184,0.282,-0.212,9.8003,0.5315,0.0024,0.1869,-35.3,1.7,-42.9,89.22,2.01,-1.66,213735
-0.3627,-0.893,11.6011,0.2506,0.0241,9.8034,0.3677,0.1356,0.2089,-34.7,1.5,-43.4,85.7,-0.75,-1.1,213838
-0.1305,-0.3723,10.2927,0.4653,-0.1134,9.7949,0.0354,-0.3714,0.2211,-34.6,1.5,-43.7,87.49,0.67,-1.91,213940
-0.3496,0.2741,8.497,0.545,-0.2257,9.7889,-0.1723,0.0599,-0.077,-34.9,1.7,-43.3,88.3,1.32,-3.19,214042
-0.5794,0.6261,8.7544,0.5247,-0.2464,9.7895,0.0489,0.0147,-0.055,-35.3,2.3,-43.1,88.72,1.62,-3.15,214143
-0.1281,0.1149,10.2987,0.5098,6.00E-04,9.7934,0.2126,-0.0122,-0.0916,-35.6,2.4,-42.7,87.1,0.37,-2.96,214247
0.8882,0.4417,10.422,0.4504,0.1096,9.7957,0.0147,-0.0696,-0.1246,-35.7,2,-42.8,85.8,-0.64,-2.63,214348
-0.6297,-1.1899,11.9734,0.3784,-0.0874,9.799,0.0195,0.1246,-0.0513,-35.6,1.4,-42.8,88.99,0.51,-2.21,214450
-0.6931,-0.3017,9.9407,0.2326,-0.2046,9.8018,-0.2272,0.1319,-0.0672,-35.3,1.1,-42.8,89.86,1.2,-1.36,214556
-0.4872,0.6237,8.2684,0.1448,-0.2722,9.8018,-0.0208,-0.0525,0.1588,-35,1.3,-43,90.23,1.49,-0.9,214654
-0.3256,0.6237,10.2316,0.16,-0.2283,9.8027,0.1943,-0.0733,0.1723,-34.6,1.8,-43.1,88.35,1.33,-0.94,214756
-0.1293,0.1496,10.8852,0.2502,0.2146,9.8011,0.4667,-0.0977,0.3384,-34.6,2.2,-43.2,86.02,-0.48,-1.3,214857
-0.8164,-0.9852,12.226,0.3661,0.2179,9.7974,-0.3641,-0.2822,0.0244,-34.9,2,-43,84.89,-1.27,-2.14,214960
0.4298,0.4633,8.1295,0.4765,0.1301,9.7942,-0.3983,0.0183,-0.2492,-35.3,2.1,-42.7,85.49,-0.76,-2.79,215065
0.0551,0.31,9.1303,0.4397,-0.217,9.7944,-0.3225,0.033,-0.171,-35.7,2.4,-42.1,88.26,1.27,-2.57,215164
0.243,1.1121,7.1958,0.3572,-0.0277,9.8001,0.1613,0.0867,-0.0672,-35.8,2.8,-42,85.69,0.54,-2.25,215266
-0.3316,-0.1808,11.9794,0.4561,0.0715,9.7958,0.336,-0.0037,-0.2114,-36,2.7,-41.7,84.43,-0.42,-2.67,215368
-0.7901,-0.3831,10.7583,0.5075,0.2575,9.7901,-0.3433,0.259,-0.2529,-36.2,1.6,-41.6,84.67,-1.5,-2.97,215471
0.2059,-0.0431,9.7695,0.3549,-0.0453,9.8001,-0.2615,0.0171,-0.1368,-36.5,0.9,-41.5,88.66,0.26,-2.07,215571
0.3268,0.1317,11.0349,0.354,-0.3276,9.7948,-0.4924,-0.0574,-0.0953,-36.5,0.8,-41.5,90.69,1.91,-2.07,215674
0.4908,0.9433,8.594,0.3473,-0.3866,9.7929,0.11,0.2334,0.0672,-36.4,0.9,-41.4,91.11,2.26,-2.03,215776
-1.0678,0.1736,11.0325,0.3003,0.1709,9.8006,0.3763,-0.0513,0.1075,-36,1.4,-41.5,87.14,-1,-1.76,215878
-0.504,-1.0714,12.4259,0.3968,0.2258,9.796,-0.4191,-0.3128,-0.0965,-35.9,0.9,-41.5,85.93,-1.99,-1.94,215980
0.2514,0.2789,8.1295,0.5632,0.171,9.789,-0.2456,-0.1222,-0.1075,-36.1,0.6,-41.1,87.02,-1,-3.29,216082
-0.6249,0.1257,9.232,0.5291,-0.0528,9.7922,-0.2101,0.0452,-0.1112,-36.3,0.8,-40.6,88.66,0.28,-3.15,216183
-0.4154,0.6788,8.3641,0.4832,0.2369,9.7919,0.2981,0.0037,0.0134,-36.7,1.4,-40.4,87.3,-0.89,-2.78,216285
-0.6081,0.4154,10.1143,0.4457,0.4451,9.7864,0.1991,0.1246,-0.0635,-36.8,1.2,-40.4,85.3,-2.6,-2.61,216387
0.7961,0.1808,10.9319,0.3935,0.4396,9.7889,-0.5449,0.2712,-0.3751,-36.7,0.7,-40.6,85.3,-2.57,-2.3,216490
0.5375,0.6488,7.3741,0.1328,0.203,9.8036,0.11,0.2162,0.0819,-36.3,0.3,-40.7,88.61,-1.19,-0.78,216592
-0.1173,-0.006,9.1614,0.1076,-0.1507,9.8049,-0.4203,-0.0122,-0.1381,-36,0.4,-41.1,89.54,-0.39,-0.61,216693
-0.5866,0.4022,9.177,0.0622,-0.2489,9.8033,0.1649,0.0476,0.1527,-35.5,1.3,-41.3,90.25,1.6,-0.45,216795
-1.0127,0.1329,9.8186,-0.0342,-0.1355,9.8057,0.1271,0.1307,0.1527,-35.2,2.1,-41.4,87.66,0.79,0.2,216898
-1.1372,0.7566,9.7755,-0.112,0.2355,9.8032,0.4997,0.2334,0.595,-35,2.5,-41.4,84.4,-0.64,0.29,216999
0.1425,-0.2861,10.8242,0.0424,0.1411,9.8055,-0.1393,-0.2443,0.4447,-34.8,2.8,-41.7,84.09,-0.82,-0.25,217102
-0.237,-0.2646,9.4439,0.2236,-0.0031,9.8041,-0.1613,-0.1943,0.0855,-34.8,3.3,-41.7,84.76,-0.2,-0.92,217203
0.0371,0.3903,8.6191,0.2783,-0.1542,9.8015,-0.1075,0.1014,-0.0122,-35.1,4.2,-41.2,84.36,0.9,-1.63,217306
-0.0431,1.136,8.0325,0.1887,-0.0974,9.8044,0.11,-0.2419,-0.1539,-35.3,5.1,-40.8,82.36,0.57,-1.1,217408
-0.1592,0.5471,10.7679,0.4542,0.1631,9.7948,0.1881,0.2285,-0.2101,-35.7,4.8,-40.5,80.53,-0.95,-2.65,217510
-0.6668,-0.2047,10.9283,0.2698,0.0815,9.8026,-0.3042,0.0867,-0.3714,-35.8,4.2,-40.5,82.03,-1.21,-1.78,217614
0.5088,0.2227,8.7029,0.2323,0.0115,9.8039,-0.0562,0.0819,0.121,-35.9,3.5,-40.5,83.41,-0.07,-1.36,217714
0.1173,0.7254,8.1702,0.2347,-0.0423,9.8038,0.0037,0.2602,-0.0293,-35.8,3.5,-40.5,83.85,0.34,-1.53,217815
0.5674,1.3575,8.5485,0.1938,0.0111,9.8047,0.1381,-0.1527,-0.0244,-35.6,3.7,-40.5,83.44,-0.06,-1.13,217917
-0.577,0.0227,11.8824,0.3606,0.2174,9.7976,0.1564,-0.1979,-0.0037,-35.7,3.6,-40.6,82.45,-0.83,-1.69,218020
0.8823,-0.6764,12.2571,0.5385,0.3919,9.784,-0.5034,-0.6035,-0.0929,-35.8,3.1,-40.7,81.44,-2.93,-2.35,218123
-0.2143,0.2131,9.6283,0.6299,0.2137,9.7841,-0.0049,0.0929,0.3311,-36.1,2.9,-40.3,83.35,-1.2,-3.78,218223
0.1125,0.7506,8.1032,0.57,0.104,9.7895,-0.0648,0.0782,0.1063,-36.4,3.3,-40,84.15,-0.61,-3.33,218326
-0.0922,1.0379,7.5657,0.5142,0.2748,9.7893,0.3299,0.0709,0.1112,-36.5,3.9,-39.8,81.94,-1.07,-3.13,218427
-0.3675,0.6416,11.0468,0.5227,0.4351,9.783,0.193,-0.1527,-0.1014,-36.2,4,-39.8,80.18,-2.54,-3.06,218529
0.6237,0.1939,12.3876,0.5612,0.5216,9.7767,-0.0342,0.055,-0.0476,-36.2,3.6,-39.8,79.51,-3.05,-3.29,218631
-0.0096,-0.4609,9.8581,0.3953,0.4218,9.7896,-0.1527,0.0305,-0.2285,-36.1,3.1,-40.1,82.08,-2.47,-2.31,218734
-0.3041,-0.0886,9.2799,0.2901,0.1054,9.8018,-0.1979,0.0354,0.0147,-36,2.8,-40.3,83.78,-1.1,-1.74,218835
-0.4501,0.6333,8.5234,0.2641,-0.0898,9.8027,-0.2419,0.0037,-0.0391,-35.6,3.3,-40.7,85.71,0.52,-1.54,218938
-0.0084,1.1839,9.2787,0.2868,-0.059,9.8023,0.0342,-0.011,0.0696,-35.5,3.7,-40.7,83.93,0.56,-1.74,219039
-0.4489,0.1101,12.0907,0.2486,0.1781,9.8019,0.3922,-0.0843,0.2761,-35.3,4.1,-40.8,82.83,-0.39,-1.34,219141
0.8823,0.3352,10.507,0.1942,0.3346,9.799,0.1417,0.1723,0.4826,-35.1,4,-41,80.68,-2.24,-1.04,219243
0.8535,1.1492,8.5198,0.397,0.3207,9.7934,0.1772,-0.3067,0.3824,-35,4.2,-40.7,80.82,-1.87,-2.32,219345
0.0706,0.8859,7.8865,0.4303,0.0523,9.7971,-0.1735,0.0635,-0.1222,-35.2,4.8,-40.3,81.07,-0.31,-2.51,219448
-0.2346,1.1684,8.0804,0.3994,0.0408,9.7984,-0.0904,0.0318,-0.1979,-35.4,5.3,-39.9,81.44,-0.01,-2.42,219550
-0.4046,1.1863,8.9076,0.4172,0.1453,9.7967,0.237,-0.2334,-0.237,-35.5,5.4,-39.9,80.42,-0.85,-2.44,219652
-0.3974,0.2729,12.0045,0.5619,0.338,9.7847,0.3409,-0.0354,-0.1454,-35.5,5.2,-40.1,79.39,-1.58,-2.99,219775
0.3304,0.1939,8.9998,0.3269,0.2148,9.7988,-0.0318,0.0171,0.0293,-35.6,3.8,-40.3,82,-1.18,-2.11,219856
0.5519,0.8679,7.8027,0.3243,0.0033,9.8013,-0.3018,-0.0037,-0.0293,-35.4,3.3,-40.4,84.88,-0.02,-1.89,219958
0.0084,1.069,8.7125,0.3537,-0.1083,9.7997,-0.0562,-0.1955,0.0134,-35.2,3.7,-40.6,83.97,0.6,-1.76,220060
0.0539,0.7661,9.2512,0.396,0.0627,9.7985,0.1772,-0.121,0.0147,-35.1,4.1,-40.4,83.17,-0.01,-2.19,220161
0.6967,0.8751,9.104,0.53,0.4547,9.7818,0.628,-0.1173,0.1381,-35.4,4.1,-40.3,79.74,-2.66,-3.1,220264
-1.7765,-1.7119,13.9259,0.6839,0.2285,9.7801,-0.1222,0.2187,-0.0562,-35.7,3.8,-40.1,80.7,-1.92,-4.06,220366
-0.6584,0.3591,8.8597,0.657,0.2233,9.7821,-0.2407,0.0904,0.0159,-36,3.3,-39.7,82.62,-1.75,-3.98,220467
-0.1784,0.7207,8.7376,0.6346,0.2477,9.783,0.11,-0.033,0.0562,-36.1,3.3,-39.5,83.55,-1.08,-3.75,220570
-0.0204,1.3551,7.9547,0.5044,0.4297,9.7842,0.2077,0.1454,-0.0538,-36,3.4,-39.5,81.98,-2.51,-2.95,220672
-1.1349,0.3867,10.8158,0.4852,0.6429,9.7735,0.3176,0.0929,-0.2089,-35.8,2.9,-39.9,80.99,-3.25,-3.02,220773
-0.407,-0.3891,11.6574,0.3695,0.3703,9.7927,-0.2407,0.022,0,-35.5,2,-40.1,83.93,-2.16,-2.16,220876
0.2646,0.3316,8.5389,0.4095,0.1757,9.7965,-0.2101,-0.0831,0.0232,-35.4,1.7,-40.3,84.63,-1.59,-2.14,220977
-0.2753,0.4561,8.8334,0.5145,-0.1811,9.7915,-0.2627,0.0305,0.0403,-35.3,2.1,-39.9,87.37,0.67,-3.01,221081
0.1544,0.8727,8.2827,0.5629,-0.1678,9.789,0.022,-0.0342,0.1979,-35.5,3.1,-39.8,86,0.98,-3.29,221182
0.0527,0.2239,11.4694,0.6057,-0.1257,9.7871,0.0745,-0.0635,0.1991,-35.6,3.8,-39.5,84.3,0.9,-3.49,221284
